检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH605|21:06:19.000,20260309,21:06:19.000,21:06:20.000,SH,SH605,379000,786,787,379000,interval_execution_drop,2359.0,2.9652,5,"SH604,SH607,SH606,SH609,SH608",20,278,290.0,2350.0,2219.5104408352668,9.0,38.15175922000848,139.48955916473324,591.30800832867,2252.7158469945357,106.2841530054643,38.5824,67.2344,128.98955916473324,431.0,956609.0,431.0,60120.00000000002,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH606|21:06:01.000,20260309,21:06:01.000,21:06:02.000,SH,SH606,361000,625,626,361000,interval_execution_drop,2407.0,7.78365,5,"SH605,SH604,SH607,SH609,SH608",20,114,290.0,2400.0,2311.3,7.0,29.081844619858742,95.69999999999982,397.5903614457824,2339.740740740741,67.25925925925912,81.6648,59.8736,88.19999999999982,20.0,46226.0,20.0,1913.9999999999964,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|21:23:45.000,20260310,21:23:45.000,,SN,SN2604,1425000,2849,2849,1425000,visible_execution_drop,386070.0,6.6716999999999995,5,"SN2605,SN2606,SN2607,SN2608,SN2609",20,512,290.0,385550.0,385890.1234567901,52.0,13.469060015023182,17.987654320988803,4.659169145747871,,,44.5128,32.733984415600936,46.6666666666657,81.0,31257100.0,81.0,14570.000000000931,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|23:10:20.000,20260310,23:10:20.000,,SN,SN2604,7820000,15624,15624,7820000,visible_execution_drop,388550.0,4.447799999999999,3,"SN2605,SN2606,SN2608",20,464,290.0,388190.0,388452.0454545454,36.0,9.265216831810578,9.79545454545296,2.5210280647157273,,,30.151999999999997,26.19840000002301,33.95,44.0,17091890.0,44.0,4309.9999999993015,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|00:57:48.000,20260310,00:57:48.000,,SN,SN2604,14268000,28496,28496,14268000,visible_execution_drop,398030.0,7.412999999999999,5,"SN2605,SN2606,SN2607,SN2608,SN2609",20,435,290.0,397650.0,397848.82352941175,38.0,9.547019068914404,18.11764705882524,4.5518295251175145,,,34.5824,27.00853333330838,29.5,17.0,6763430.0,17.0,3080.000000000291,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|09:17:56.000,20260310,09:17:56.000,09:17:57.000,SN,SN2604,44276000,30913,30913,44276000,interval_execution_drop,399155.0,2.2238999999999995,5,"SN2605,SN2606,SN2607,SN2608,SN2609",20,384,290.0,399030.0,398758.1818181818,12.5,3.1316155378236523,39.681818181817654,9.941455870981862,398760.0,39.5,47.6584,36.14064,31.181818181817658,33.0,13159020.0,33.0,13094.999999999824,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|09:51:05.000,20260310,09:51:05.000,,SN,SN2604,46265000,34879,34879,46265000,visible_execution_drop,399930.0,7.412999999999999,5,"SN2605,SN2606,SN2607,SN2608,SN2609",20,303,290.0,399400.0,399530.8333333333,53.0,13.252319155852277,39.91666666666861,9.980913326499287,,,50.425799999999995,44.20720000000986,42.58928571428696,24.0,9588740.0,24.0,9580.000000000466,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|10:59:26.500,20260310,10:59:26.500,,SN,SN2604,50366500,41273,41273,50366500,visible_execution_drop,394807.5,4.07715,4,"SN2605,SN2606,SN2607,SN2608",20,450,290.0,394230.0,394648.347826087,57.75,14.627381698675936,15.915217391302576,4.031133499566897,,,52.891,43.07717714285798,51.15064102564065,115.0,45384560.0,115.0,18302.499999997963,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|11:16:37.500,20260310,11:16:37.500,11:16:38.500,SN,SN2604,51397500,43328,43328,51397500,"visible_execution_drop,interval_execution_drop",393950.0,5.1891,3,"SN2605,SN2607,SN2608",20,467,290.0,393410.0,393326.80412371136,54.0,13.70732326437365,62.31958762886352,15.819161728357283,393497.7894736842,45.22105263157864,46.4432,38.955072000029936,42.90292096219782,97.0,38152700.0,97.0,60449.99999999761,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2605|00:48:46.000,20260310,00:48:46.000,00:48:47.000,SN,SN2605,13725500,27235,27235,13726000,visible_execution_drop,399095.0,8.52495,5,"SN2604,SN2606,SN2607,SN2608,SN2609",20,247,290.0,398470.0,398470.0,62.5,15.660431726781844,62.5,15.660431726781844,398787.1428571429,30.785714285715947,52.3736,52.3736,61.75,3.0,1195410.0,12.0,1875.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2605|11:16:38.000,20260310,11:16:38.000,,SN,SN2605,51398000,43081,43081,51398000,visible_execution_drop,394230.0,4.447799999999999,4,"SN2606,SN2607,SN2608,SN2609",20,321,290.0,393600.0,394155.4285714286,63.0,15.980518986378511,7.457142857142026,1.8915716351221432,,,47.977999999999994,45.0128,59.8125,35.0,13795440.0,35.0,2609.999999999709,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2605|14:47:09.500,20260310,14:47:09.500,,SN,SN2605,64029500,53851,53851,64030000,visible_execution_drop,395960.0,6.301049999999999,4,"SN2606,SN2607,SN2608,SN2609",20,212,290.0,395410.0,395616.6666666667,55.0,13.890291948681684,34.333333333331396,8.670909519479592,,,49.3356,47.727999999999994,55.0,21.0,8307950.0,35.0,7209.999999999593,trade_recovered_3s,2.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|11:16:35.500,20260310,11:16:35.500,,SN,SN2606,51395500,43064,43064,51395500,visible_execution_drop,394725.0,6.6716999999999995,3,"SN2604,SN2607,SN2609",20,126,290.0,393890.0,394079.203539823,83.5,21.153967952371907,64.57964601769928,16.36066781118482,,,73.88,73.34413333334581,83.5,113.0,44530950.0,113.0,72975.00000000017,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SR605|21:06:34.000,20260309,21:06:34.000,21:06:35.000,SR,SR605,394000,801,802,394000,interval_execution_drop,5428.0,0.37065,4,"SR609,SR607,SR701,SR611",20,291,290.0,5428.0,5385.66006097561,0.0,0.0,42.33993902439033,78.00283534338675,5391.662216288384,36.33778371161589,20.0,20.0,41.08993902439033,656.0,3532993.0,656.0,27775.00000000006,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SR607|21:07:11.000,20260309,21:07:11.000,21:07:12.000,SR,SR607,431000,830,831,431000,interval_execution_drop,5438.0,0.37065,4,"SR605,SR609,SR701,SR611",20,151,290.0,5438.0,5385.282608695652,0.0,0.0,52.717391304347984,96.94260997489516,5405.957746478874,32.04225352112644,20.0,20.0,51.967391304347984,46.0,247723.0,46.0,2425.0000000000073,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SR607|21:08:29.000,20260309,21:08:29.000,21:08:30.000,SR,SR607,509000,984,985,509000,interval_execution_drop,5435.75,0.7413,4,"SR605,SR609,SR701,SR611",20,146,290.0,5434.0,5399.5,1.75,3.219426942004323,36.25,66.68812951294669,5402.120481927711,33.6295180722891,20.0,20.0,35.375,78.0,421161.0,78.0,2827.5,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA604|21:12:45.000,20260309,21:12:45.000,21:12:46.000,TA,TA604,765000,1465,1466,765000,interval_execution_drop,6644.5,9.26625,5,"TA605,TA609,TA606,TA607,TA701",20,107,290.0,6686.0,6360.84,-20.75,-62.45767175859733,141.82999999999993,426.9094740010533,6533.025,55.73750000000018,91.6712,50.5384,141.82999999999993,50.0,318042.0,50.0,14182.999999999993,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA604|21:29:43.000,20260309,21:29:43.000,21:29:44.000,TA,TA604,1783000,3213,3214,1783000,interval_execution_drop,6637.0,1.4826,5,"TA605,TA609,TA606,TA607,TA701",20,153,289.0,6638.0,6320.915662650603,-0.5,-1.506704836522525,158.0421686746986,476.2457998333542,6448.779661016949,94.11016949152554,20.0,20.95599999999999,158.0421686746986,83.0,524636.0,83.0,26234.999999999964,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA604|21:29:55.000,20260309,21:29:55.000,21:29:56.000,TA,TA604,1795000,3237,3238,1795000,interval_execution_drop,6612.5,1.11195,4,"TA605,TA606,TA607,TA701",20,158,290.0,6614.0,6076.109090909091,-0.75,-2.268431001890359,268.1954545454546,811.1771782093144,6255.28,178.61000000000013,20.0,31.10159999999999,268.1954545454546,55.0,334186.0,55.0,29501.500000000007,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA604|21:30:02.000,20260309,21:30:02.000,21:30:03.000,TA,TA604,1802000,3250,3251,1802000,interval_execution_drop,6605.0,1.85325,4,"TA605,TA609,TA606,TA701",20,162,290.0,6606.0,6142.774193548387,-0.5,-1.514004542013626,231.11290322580635,699.8119704036529,6499.9473684210525,52.52631578947376,20.0,28.886399999999995,231.11290322580635,62.0,380852.0,62.0,28657.999999999985,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA604|21:30:19.000,20260309,21:30:19.000,21:30:20.000,TA,TA604,1819000,3283,3284,1819000,interval_execution_drop,6594.0,2.2239,5,"TA605,TA609,TA606,TA607,TA701",20,172,290.0,6596.0,5940.25,-1.0,-3.0330603579011224,326.875,991.4316044889292,6140.6875,226.65625,20.0,28.886399999999995,326.875,48.0,285132.0,48.0,31380.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA604|21:31:09.000,20260309,21:31:09.000,21:31:10.000,TA,TA604,1869000,3368,3369,1869000,interval_execution_drop,6598.0,2.2239,5,"TA605,TA609,TA606,TA607,TA701",20,175,290.0,6598.0,6044.0,0.0,0.0,277.0,839.6483782964535,6078.7,259.6500000000001,20.0,28.886399999999995,277.0,57.0,344508.0,57.0,31578.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA604|21:31:26.000,20260309,21:31:26.000,21:31:27.000,TA,TA604,1886000,3400,3401,1886000,interval_execution_drop,6570.0,1.4826,5,"TA605,TA609,TA606,TA607,TA701",20,173,290.0,6574.0,6088.258064516129,-2.0,-6.088280060882801,240.8709677419356,733.2449550743854,6515.340659340659,27.329670329670535,20.0,22.95599999999999,240.8709677419356,62.0,377472.0,62.0,29868.000000000015,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA604|21:32:06.000,20260309,21:32:06.000,21:32:07.000,TA,TA604,1926000,3476,3477,1926000,interval_execution_drop,6538.0,8.1543,4,"TA605,TA609,TA606,TA607",20,178,290.0,6554.0,5921.622641509434,-8.0,-24.47231569287244,308.18867924528286,942.7613314324958,6299.68,119.15999999999984,20.0,46.1776,308.18867924528286,53.0,313846.0,53.0,32667.99999999998,quote_only_recovered_3s,,4.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA604|09:05:16.000,20260310,09:05:16.000,09:05:17.000,TA,TA604,43516000,12742,12743,43516000,interval_execution_drop,6031.5,1.85325,5,"TA605,TA609,TA606,TA607,TA701",20,116,290.0,6026.0,5838.841379310345,2.75,9.118793003398824,96.32931034482772,319.42074225259955,5696.584362139918,167.45781893004096,33.152,20.0,92.57931034482772,145.0,846632.0,145.0,27935.500000000036,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA604|09:05:22.000,20260310,09:05:22.000,09:05:23.000,TA,TA604,43522000,12754,12755,43522000,interval_execution_drop,6027.0,0.37065,5,"TA605,TA609,TA606,TA607,TA701",20,121,290.0,6010.0,5829.848797250859,8.5,28.20640451302472,98.5756013745704,327.11332793950686,5841.757303370787,92.62134831460662,33.152,20.0,96.0756013745704,291.0,1696486.0,291.0,57370.99999999997,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA604|09:10:03.000,20260310,09:10:03.000,09:10:04.000,TA,TA604,43803000,13307,13308,43803000,interval_execution_drop,5954.0,3.7065,5,"TA605,TA609,TA606,TA607,TA701",20,185,290.0,5962.0,5834.35,-4.0,-13.436345314074572,59.82499999999982,200.9573396036272,5907.017699115044,23.4911504424781,62.303999999999995,20.0,59.82499999999982,400.0,2333740.0,400.0,47859.999999999854,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA605|21:04:03.000,20260309,21:04:03.000,21:04:04.000,TA,TA605,243000,489,490,243000,interval_execution_drop,6866.5,4.8184499999999995,5,"TA609,TA604,TA606,TA607,TA701",20,103,233.0,6864.0,6028.5084745762715,1.25,3.6408650695405225,418.99576271186424,1220.405629394493,6621.538461538462,122.48076923076906,35.9542,52.1845,415.49576271186424,826.0,4979548.0,826.0,692180.9999999998,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA605|21:15:14.000,20260309,21:15:14.000,21:15:15.000,TA,TA605,914000,1831,1832,914000,interval_execution_drop,6622.0,5.1891,4,"TA609,TA604,TA606,TA607",20,184,290.0,6618.0,5891.745583038869,2.0,6.040471156750226,365.1272084805655,1102.7701856857914,6062.866396761134,279.56680161943314,41.9954,20.0,363.1272084805655,1415.0,8336820.0,1415.0,1033310.0000000003,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA605|21:27:26.000,20260309,21:27:26.000,21:27:27.000,TA,TA605,1646000,3295,3296,1646000,interval_execution_drop,6629.0,2.9652,5,"TA609,TA604,TA606,TA607,TA701",20,288,290.0,6636.0,5999.988924780803,-3.5,-10.559662090813092,314.5055376095984,948.8777722419622,6106.5873902633675,261.20630486831624,20.0,20.0,314.5055376095984,2167.0,13001976.0,2167.0,1363066.9999999993,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA606|21:10:48.000,20260309,21:10:48.000,21:10:49.000,TA,TA606,648000,984,985,648000,interval_execution_drop,6592.0,0.0,5,"TA605,TA609,TA604,TA607,TA701",20,104,290.0,6592.0,5992.875,0.0,0.0,299.5625,908.8668082524272,6229.916666666667,181.04166666666652,66.1648,51.129999999999995,299.5625,16.0,95886.0,16.0,9586.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA606|21:13:28.000,20260309,21:13:28.000,21:13:29.000,TA,TA606,808000,1286,1287,808000,interval_execution_drop,6598.0,2.59455,5,"TA605,TA609,TA604,TA607,TA701",20,121,290.0,6558.0,6003.8,20.0,60.62443164595332,297.0999999999999,900.5759321006362,6140.24,228.8800000000001,49.175799999999995,73.1776,297.0999999999999,20.0,120076.0,20.0,11883.999999999996,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA606|21:31:09.000,20260309,21:31:09.000,21:31:10.000,TA,TA606,1869000,3222,3223,1869000,interval_execution_drop,6539.0,1.4826,5,"TA605,TA609,TA604,TA607,TA701",20,116,290.0,6534.0,6223.05,2.5,7.64642911760208,157.9749999999999,483.17785594127514,6345.0,97.0,20.0,61.95599999999999,155.4749999999999,80.0,497844.0,80.0,25275.999999999985,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA606|21:35:29.000,20260309,21:35:29.000,21:35:30.000,TA,TA606,2129000,3695,3696,2129000,interval_execution_drop,6486.0,2.2239,5,"TA605,TA609,TA604,TA607,TA701",20,132,290.0,6494.0,6428.238095238095,-4.0,-12.334258402713536,28.880952380952294,89.05628239578259,6434.54128440367,25.729357798164983,20.0,20.0,28.380952380952294,210.0,1349930.0,210.0,12129.999999999964,quote_only_recovered_3s,,10.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA609|09:17:57.000,20260310,09:17:57.000,09:17:58.000,TA,TA609,44277000,14891,14892,44277000,interval_execution_drop,5766.5,0.37065,4,"TA605,TA604,TA606,TA607",20,256,290.0,5780.0,5602.417165668663,-6.75,-23.41108124512269,82.04141716566846,284.5449307748841,5611.337917485265,77.58104125736736,46.8736,20.0,78.04141716566846,1002.0,5613622.0,1002.0,164410.9999999996,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA701|09:11:48.000,20260310,09:11:48.000,09:11:49.000,TA,TA701,43908000,8538,8539,43908000,interval_execution_drop,5655.0,1.4826,5,"TA605,TA609,TA604,TA606,TA607",20,145,290.0,5650.0,5448.56,2.5,8.841732979664014,103.2199999999998,365.0574712643671,5469.7692307692305,92.61538461538476,56.303999999999995,20.0,103.2199999999998,50.0,272428.0,50.0,10321.99999999998,quote_only_recovered_3s,,4.0,1.0,
