commodity,contract,trade_date,candidate_score,candidate_level,sample_status,trigger_reasons,main_reference_contract
AU,AU2704,2026-03-18,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2604
AU,AU2612,2026-03-19,27.0,none,valid,结构失真,AU2604
AU,AU2702,2026-03-19,9.0,none,valid,振幅异常,AU2604
AU,AU2604,2026-03-19,5.0,none,valid,无明显触发项,AU2604
AU,AU2606,2026-03-19,5.0,none,valid,无明显触发项,AU2604
AU,AU2608,2026-03-19,5.0,none,valid,无明显触发项,AU2604
AU,AU2610,2026-03-19,5.0,none,valid,无明显触发项,AU2604
AU,AU2605,2026-03-19,0.0,none,valid,无明显触发项,AU2604
AU,AU2704,2026-03-19,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2604
AU,AU2702,2026-03-20,20.0,none,valid,振幅异常,AU2604
AU,AU2604,2026-03-20,17.0,none,valid,振幅异常,AU2604
AU,AU2606,2026-03-20,17.0,none,valid,振幅异常,AU2604
AU,AU2608,2026-03-20,17.0,none,valid,振幅异常,AU2604
AU,AU2610,2026-03-20,17.0,none,valid,振幅异常,AU2604
AU,AU2612,2026-03-20,17.0,none,valid,振幅异常,AU2604
AU,AU2605,2026-03-20,0.0,none,valid,无明显触发项,AU2604
AU,AU2704,2026-03-20,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2604
AU,AU2606,2026-03-23,60.0,medium,valid,振幅异常；结构失真,AU2604
AU,AU2604,2026-03-23,32.0,low,valid,振幅异常,AU2604
AU,AU2612,2026-03-23,32.0,low,valid,振幅异常,AU2604
AU,AU2608,2026-03-23,20.0,none,valid,振幅异常,AU2604
AU,AU2610,2026-03-23,20.0,none,valid,振幅异常,AU2604
AU,AU2702,2026-03-23,20.0,none,valid,振幅异常,AU2604
AU,AU2605,2026-03-23,20.0,none,valid,振幅异常,AU2604
AU,AU2704,2026-03-23,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2604
AU,AU2606,2026-03-24,28.0,none,valid,结构失真,AU2606
AU,AU2604,2026-03-24,4.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-03-24,4.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-03-24,4.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-03-24,4.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-03-24,4.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-03-24,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-03-24,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2608,2026-03-25,23.0,none,valid,振幅异常,AU2606
AU,AU2604,2026-03-25,11.0,none,valid,振幅异常,AU2606
AU,AU2606,2026-03-25,11.0,none,valid,振幅异常,AU2606
AU,AU2610,2026-03-25,11.0,none,valid,振幅异常,AU2606
AU,AU2612,2026-03-25,9.0,none,valid,振幅异常,AU2606
AU,AU2702,2026-03-25,9.0,none,valid,振幅异常,AU2606
AU,AU2605,2026-03-25,7.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-03-25,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2610,2026-03-26,12.0,none,valid,无明显触发项,AU2606
AU,AU2604,2026-03-26,0.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-03-26,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-03-26,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-03-26,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-03-26,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-03-26,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-03-26,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2604,2026-03-27,45.0,low,valid,结构失真,AU2606
AU,AU2606,2026-03-27,40.0,low,valid,结构失真,AU2606
AU,AU2610,2026-03-27,12.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-03-27,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-03-27,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-03-27,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-03-27,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-03-27,0.0,none,valid,无明显触发项,AU2606
AU,AU2604,2026-03-30,17.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-03-30,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-03-30,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-03-30,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-03-30,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-03-30,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-03-30,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-03-30,0.0,none,valid,无明显触发项,AU2606
AU,AU2604,2026-03-31,40.0,low,valid,结构失真,AU2606
AU,AU2608,2026-03-31,24.0,none,valid,结构失真,AU2606
AU,AU2605,2026-03-31,12.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-03-31,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-03-31,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-03-31,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-03-31,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-03-31,0.0,none,valid,无明显触发项,AU2606
AU,AU2604,2026-04-01,50.0,medium,valid,结构失真；目标合约流动性偏弱,AU2606
AU,AU2606,2026-04-01,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-04-01,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-04-01,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-01,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-01,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-04-01,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-01,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-02,63.0,medium,valid,结构失真,AU2606
AU,AU2610,2026-04-02,27.0,none,valid,结构失真,AU2606
AU,AU2606,2026-04-02,3.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-04-02,3.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-02,3.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-04-02,3.0,none,valid,无明显触发项,AU2606
AU,AU2604,2026-04-02,0.0,none,valid,目标合约流动性偏弱,AU2606
AU,AU2704,2026-04-02,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-04-03,17.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-04-03,5.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-04-03,5.0,none,valid,无明显触发项,AU2606
AU,AU2604,2026-04-03,0.0,none,valid,目标合约流动性偏弱,AU2606
AU,AU2610,2026-04-03,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-03,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-03,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-03,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-04-07,12.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-04-07,12.0,none,valid,无明显触发项,AU2606
AU,AU2604,2026-04-07,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2606,2026-04-07,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-04-07,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-07,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-07,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-07,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-04-08,12.0,none,valid,无明显触发项,AU2606
AU,AU2604,2026-04-08,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2606,2026-04-08,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-04-08,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-04-08,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-08,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-08,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-08,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-04-09,60.0,medium,valid,结构失真,AU2606
AU,AU2605,2026-04-09,60.0,medium,valid,结构失真,AU2606
AU,AU2604,2026-04-09,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2606,2026-04-09,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-04-09,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-09,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-09,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-09,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-04-10,12.0,none,valid,无明显触发项,AU2606
AU,AU2604,2026-04-10,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2606,2026-04-10,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-04-10,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-04-10,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-10,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-10,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-10,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-04-13,34.0,low,valid,结构失真,AU2606
AU,AU2610,2026-04-13,20.0,none,valid,结构失真,AU2606
AU,AU2612,2026-04-13,17.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-13,5.0,none,valid,无明显触发项,AU2606
AU,AU2604,2026-04-13,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2606,2026-04-13,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-04-13,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-13,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-14,60.0,medium,valid,结构失真,AU2606
AU,AU2605,2026-04-14,10.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-04-14,5.0,none,valid,无明显触发项,AU2606
AU,AU2604,2026-04-14,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2606,2026-04-14,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-04-14,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-14,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-14,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-04-15,44.0,low,valid,结构失真,AU2606
AU,AU2604,2026-04-15,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2606,2026-04-15,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-04-15,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-04-15,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-15,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-15,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-15,0.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-04-16,60.0,medium,valid,结构失真,AU2606
AU,AU2608,2026-04-16,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-04-16,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-16,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-16,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-04-16,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-16,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-04-16,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2704,2026-04-17,20.0,none,valid,结构失真,AU2606
AU,AU2605,2026-04-17,10.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-04-17,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-04-17,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-04-17,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-17,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-17,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-04-17,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2606,2026-04-20,44.0,low,valid,结构失真,AU2606
AU,AU2608,2026-04-20,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-04-20,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-20,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-20,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-04-20,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-20,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-04-20,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2606,2026-04-21,60.0,medium,valid,结构失真,AU2606
AU,AU2605,2026-04-21,60.0,medium,valid,结构失真,AU2606
AU,AU2608,2026-04-21,45.0,low,valid,结构失真,AU2606
AU,AU2610,2026-04-21,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-21,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-21,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-21,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-04-21,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2605,2026-04-22,12.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-04-22,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-04-22,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-04-22,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-22,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-22,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-22,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-04-22,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2610,2026-04-23,10.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-23,5.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-23,5.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-04-23,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-04-23,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-23,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-04-23,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-04-23,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2610,2026-04-24,5.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-24,5.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-24,5.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-04-24,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-04-24,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-24,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-04-24,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-04-24,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2605,2026-04-27,5.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-04-27,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-04-27,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-04-27,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-27,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-27,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-27,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-04-27,0.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-04-28,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-04-28,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-04-28,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-28,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-28,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-04-28,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-28,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-04-28,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-04-29,5.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-29,5.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-04-29,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-04-29,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-29,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-04-29,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-29,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-04-29,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-04-30,60.0,medium,valid,结构失真,AU2606
AU,AU2606,2026-04-30,44.0,low,valid,结构失真,AU2606
AU,AU2608,2026-04-30,34.0,low,valid,结构失真,AU2606
AU,AU2610,2026-04-30,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-04-30,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-04-30,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-04-30,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-04-30,0.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-05-06,50.0,medium,valid,结构失真,AU2606
AU,AU2608,2026-05-06,40.0,low,valid,结构失真,AU2606
AU,AU2610,2026-05-06,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-05-06,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-05-06,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-05-06,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2704,2026-05-06,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-05-06,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-05-07,5.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-05-07,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-05-07,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-05-07,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-05-07,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-05-07,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2704,2026-05-07,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-05-07,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-05-08,44.0,low,valid,结构失真,AU2606
AU,AU2606,2026-05-08,17.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-05-08,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-05-08,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-05-08,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-05-08,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2704,2026-05-08,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-05-08,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-05-11,10.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-05-11,4.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-05-11,4.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-05-11,4.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-05-11,4.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-05-11,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-05-11,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-05-12,5.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-05-12,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-05-12,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-05-12,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-05-12,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-05-12,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-05-12,0.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-05-13,10.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-05-13,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-05-13,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-05-13,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-05-13,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-05-13,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2704,2026-05-13,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-05-13,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-05-14,60.0,medium,valid,结构失真,AU2606
AU,AU2608,2026-05-14,34.0,low,valid,结构失真,AU2606
AU,AU2606,2026-05-14,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-05-14,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-05-14,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-05-14,0.0,none,valid,无明显触发项,AU2606
AU,AU2605,2026-05-14,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2704,2026-05-14,0.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-05-15,60.0,medium,valid,振幅异常；结构失真,AU2606
AU,AU2608,2026-05-15,60.0,medium,valid,振幅异常；结构失真,AU2606
AU,AU2607,2026-05-15,60.0,medium,valid,振幅异常；结构失真,AU2606
AU,AU2610,2026-05-15,20.0,none,valid,振幅异常,AU2606
AU,AU2612,2026-05-15,20.0,none,valid,振幅异常,AU2606
AU,AU2702,2026-05-15,20.0,none,valid,振幅异常,AU2606
AU,AU2704,2026-05-15,20.0,none,valid,振幅异常,AU2606
AU,AU2704,2026-05-18,60.0,medium,valid,结构失真,AU2606
AU,AU2702,2026-05-18,50.0,medium,valid,结构失真,AU2606
AU,AU2606,2026-05-18,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-05-18,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-05-18,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-05-18,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-05-18,0.0,none,valid,无明显触发项,AU2606
AU,AU2706,2026-05-18,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2702,2026-05-19,22.0,none,valid,结构失真,AU2606
AU,AU2606,2026-05-19,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-05-19,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-05-19,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-05-19,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-05-19,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-05-19,0.0,none,valid,无明显触发项,AU2606
AU,AU2706,2026-05-19,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2606,2026-05-20,80.0,high,valid,振幅异常；结构失真,AU2606
AU,AU2702,2026-05-20,40.0,low,valid,结构失真,AU2606
AU,AU2608,2026-05-20,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-05-20,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-05-20,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-05-20,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-05-20,0.0,none,valid,无明显触发项,AU2606
AU,AU2706,2026-05-20,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2702,2026-05-21,4.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-05-21,4.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-05-21,4.0,none,valid,无明显触发项,AU2606
AU,AU2606,2026-05-21,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-05-21,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-05-21,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-05-21,0.0,none,valid,无明显触发项,AU2606
AU,AU2706,2026-05-21,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2606,2026-05-22,0.0,none,valid,无明显触发项,AU2606
AU,AU2608,2026-05-22,0.0,none,valid,无明显触发项,AU2606
AU,AU2610,2026-05-22,0.0,none,valid,无明显触发项,AU2606
AU,AU2612,2026-05-22,0.0,none,valid,无明显触发项,AU2606
AU,AU2702,2026-05-22,0.0,none,valid,无明显触发项,AU2606
AU,AU2704,2026-05-22,0.0,none,valid,无明显触发项,AU2606
AU,AU2607,2026-05-22,0.0,none,valid,无明显触发项,AU2606
AU,AU2706,2026-05-22,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2606
AU,AU2606,2026-05-25,0.0,none,valid,无明显触发项,AU2608
AU,AU2608,2026-05-25,0.0,none,valid,无明显触发项,AU2608
AU,AU2610,2026-05-25,0.0,none,valid,无明显触发项,AU2608
AU,AU2612,2026-05-25,0.0,none,valid,无明显触发项,AU2608
AU,AU2702,2026-05-25,0.0,none,valid,无明显触发项,AU2608
AU,AU2704,2026-05-25,0.0,none,valid,无明显触发项,AU2608
AU,AU2607,2026-05-25,0.0,none,valid,无明显触发项,AU2608
AU,AU2706,2026-05-25,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2608
AU,AU2606,2026-05-26,0.0,none,valid,无明显触发项,AU2608
AU,AU2608,2026-05-26,0.0,none,valid,无明显触发项,AU2608
AU,AU2610,2026-05-26,0.0,none,valid,无明显触发项,AU2608
AU,AU2612,2026-05-26,0.0,none,valid,无明显触发项,AU2608
AU,AU2702,2026-05-26,0.0,none,valid,无明显触发项,AU2608
AU,AU2704,2026-05-26,0.0,none,valid,无明显触发项,AU2608
AU,AU2607,2026-05-26,0.0,none,valid,无明显触发项,AU2608
AU,AU2706,2026-05-26,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2608
AU,AU2606,2026-05-27,0.0,none,valid,无明显触发项,AU2608
AU,AU2608,2026-05-27,0.0,none,valid,无明显触发项,AU2608
AU,AU2610,2026-05-27,0.0,none,valid,无明显触发项,AU2608
AU,AU2612,2026-05-27,0.0,none,valid,无明显触发项,AU2608
AU,AU2702,2026-05-27,0.0,none,valid,无明显触发项,AU2608
AU,AU2704,2026-05-27,0.0,none,valid,无明显触发项,AU2608
AU,AU2607,2026-05-27,0.0,none,valid,无明显触发项,AU2608
AU,AU2706,2026-05-27,0.0,none,invalid_lifecycle_edge,样本状态=invalid_lifecycle_edge,AU2608
AU,AU2704,2026-05-28,27.0,none,valid,结构失真,AU2608
AU,AU2610,2026-05-28,15.0,none,valid,无明显触发项,AU2608
