检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,事件确认深度_跳,事件确认深度_基点,确认深度来源,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2603|09:28:22.500,20260128,09:28:22.500,09:28:23.500,AG,AG2603,44902500,42354,42354,44902500,"visible_execution_drop,interval_execution_drop",29150.5,6.6716999999999995,5,"AG2604,AG2606,AG2605,AG2608,AG2602",20,203,290.0,29000.0,29030.296296296296,150.5,51.62861700485412,120.20370370370438,41.23555469158484,29038.774193548383,111.7258064516136,103.4688,99.2536,89.0,150.5,51.62861700485412,detector_event_depth,27.0,11757270.0,27.0,48682.50000000028,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2603|09:59:31.500,20260128,09:59:31.500,09:59:32.500,AG,AG2603,46771500,45831,45831,46771500,visible_execution_drop,29119.25,5.1891,4,"AG2604,AG2605,AG2608,AG2602",20,140,290.0,29043.0,29043.0,76.25,26.185427165878245,76.25,26.185427165878245,29101.428571428572,17.821428571427532,71.09519999999999,71.84519999999999,56.25,76.25,26.185427165878245,detector_event_depth,2.0,871290.0,2.0,2287.5,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2603|14:27:17.500,20260128,14:27:17.500,,AG,AG2603,62837500,59949,59949,62837500,visible_execution_drop,29459.0,3.7065,5,"AG2604,AG2606,AG2605,AG2608,AG2602",20,185,290.0,29388.0,29424.666666666668,71.0,24.101293322923382,34.33333333333212,11.654616020004797,,,54.303999999999995,48.3736,71.0,71.0,24.101293322923382,detector_event_depth,3.0,1324110.0,3.0,1544.9999999999454,trade_recovered_3s,2.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2604|13:32:33.500,20260128,13:32:33.500,,AG,AG2604,59553500,56097,56097,59553500,visible_execution_drop,29289.0,7.412999999999999,5,"AG2606,AG2605,AG2608,AG2602,AG2610",20,135,143.0,29228.0,29255.02,61.0,20.826931612550787,33.97999999999956,11.601625183515846,,,43.5128,36.74213333333828,44.5,61.0,20.826931612550787,detector_event_depth,50.0,21941265.0,50.0,25484.999999999673,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2604|14:25:43.500,20260128,14:25:43.500,14:25:44.500,AG,AG2604,62743500,62471,62471,62743500,interval_execution_drop,29152.0,4.4478,5,"AG2606,AG2605,AG2608,AG2602,AG2610",20,531,290.0,29137.0,29105.172413793105,15.0,5.1454445664105375,46.82758620689492,16.063249933759234,29112.74345549738,39.25654450261936,30.151999999999997,29.08026666668226,28.3393808963192,39.25654450261936,13.466158240470415,detector_event_depth,58.0,25321500.0,58.0,40739.99999999858,trade_recovered_3s,,1.5,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|22:05:42.500,20260128,22:05:42.500,,AG,AG2605,3942500,7881,7881,3942500,visible_execution_drop,28754.25,8.8956,4,"AG2604,AG2606,AG2602,AG2610",20,512,290.0,28690.0,28724.869565217392,64.25,22.344522983558953,29.380434782608063,10.2177712103804,,,35.94,30.81602285712749,56.61764705882342,64.25,22.344522983558953,detector_event_depth,69.0,29730240.0,69.0,30408.749999999345,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|22:05:51.000,20260128,22:05:51.000,,AG,AG2605,3951000,7898,7898,3951000,visible_execution_drop,28809.5,7.412999999999999,5,"AG2604,AG2606,AG2608,AG2602,AG2610",20,508,290.0,28753.0,28780.616438356166,56.5,19.611586455856575,28.883561643833673,10.025707368692158,,,34.5824,32.74680000000514,33.49391891891901,56.5,19.611586455856575,detector_event_depth,73.0,31514775.0,73.0,31627.49999999787,trade_recovered_3s,0.5,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|22:13:38.000,20260128,22:13:38.000,22:13:39.000,AG,AG2605,4418000,8832,8832,4418000,"visible_execution_drop,interval_execution_drop",27956.0,5.9304,5,"AG2604,AG2606,AG2608,AG2602,AG2610",20,418,290.0,27892.0,27900.57777777778,64.0,22.89311775647446,55.42222222221971,19.824804057168308,27906.380116959062,49.619883040937566,49.2834,42.56859428572387,32.0,64.0,22.89311775647446,detector_event_depth,180.0,75331560.0,180.0,149639.99999999325,trade_recovered_3s,1.5,2.0,1.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|01:32:20.000,20260128,01:32:20.000,01:32:21.000,AG,AG2605,16340000,32651,32651,16340000,visible_execution_drop,27827.0,8.8956,5,"AG2604,AG2606,AG2608,AG2602,AG2610",20,434,290.0,27739.0,27782.891891891893,88.0,31.62396233873576,44.108108108106535,15.850831245950529,27796.73076923077,30.26923076923049,40.0128,40.0128,88.0,88.0,31.62396233873576,detector_event_depth,37.0,15419505.0,37.0,24479.999999999127,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|09:58:01.000,20260128,09:58:01.000,09:58:02.000,AG,AG2605,46681000,46515,46515,46681000,interval_execution_drop,28703.5,4.8184499999999995,4,"AG2604,AG2606,AG2608,AG2610",20,453,290.0,28680.0,28623.36170212766,23.5,8.187154876582994,80.13829787234135,27.91934707347235,28647.125603864733,56.37439613526658,52.8736,46.9432,80.13829787234135,56.37439613526658,19.64025158439444,detector_event_depth,141.0,60538410.0,141.0,169492.50000000198,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|13:51:37.000,20260128,13:51:37.000,,AG,AG2605,60697000,58297,58297,60697000,visible_execution_drop,29314.5,8.1543,5,"AG2604,AG2606,AG2608,AG2602,AG2610",20,456,290.0,29284.0,29296.629629629628,30.5,10.404407375189752,17.870370370372257,6.096085681274542,,,29.651999999999997,31.600106666665347,30.5,30.5,10.404407375189752,detector_event_depth,27.0,11865135.0,27.0,7237.500000000764,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|22:00:04.500,20260128,22:00:04.500,,AG,AG2606,3604500,7208,7208,3604500,visible_execution_drop,29088.5,2.9652,5,"AG2604,AG2605,AG2608,AG2602,AG2610",20,533,290.0,29051.0,29083.138888888887,37.5,12.891692593292882,5.361111111113132,1.8430345707455291,,,34.1172,29.508533333360884,35.5,37.5,12.891692593292882,detector_event_depth,72.0,31409790.0,72.0,5790.000000002183,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|22:11:46.000,20260128,22:11:46.000,,AG,AG2606,4306000,8611,8611,4306500,"visible_execution_drop,interval_execution_drop",28663.0,5.1891,5,"AG2604,AG2605,AG2608,AG2602,AG2610",20,500,290.0,28600.0,28630.850340136058,63.0,21.979555524543837,32.149659863946,11.21643228690158,,,48.4432,36.440899465221875,61.375,63.0,21.979555524543837,detector_event_depth,147.0,63131025.0,355.0,70890.00000000093,trade_recovered_3s,0.5,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|22:12:26.000,20260128,22:12:26.000,,AG,AG2606,4346000,8691,8691,4346000,visible_execution_drop,28352.5,8.8956,5,"AG2604,AG2605,AG2608,AG2602,AG2610",20,484,290.0,28304.0,28330.69318181818,48.5,17.10607530200159,21.806818181819835,7.691321111654999,,,47.9432,38.50566666667325,48.5,48.5,17.10607530200159,detector_event_depth,88.0,37396515.0,88.0,28785.000000002183,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|22:51:40.500,20260128,22:51:40.500,22:51:41.500,AG,AG2606,6700500,13400,13400,6700500,"visible_execution_drop,interval_execution_drop",27917.5,4.8184499999999995,4,"AG2604,AG2605,AG2602,AG2610",20,443,290.0,27800.0,27843.91911764706,117.5,42.08829587176503,73.58088235294053,26.356544229583783,27855.852791878173,61.647208121827134,60.3388,50.08243636360403,111.811735261399,117.5,42.08829587176503,detector_event_depth,272.0,113603190.0,272.0,300209.9999999974,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|00:30:40.500,20260128,00:30:40.500,00:30:41.500,AG,AG2606,12640500,25277,25277,12640500,visible_execution_drop,28051.0,2.2239,5,"AG2604,AG2605,AG2608,AG2602,AG2610",20,482,290.0,28005.0,28018.95238095238,46.0,16.3987023635521,32.047619047618355,11.42476883092166,28027.473684210527,23.5263157894733,36.5824,31.511358041943858,44.75,46.0,16.3987023635521,detector_event_depth,21.0,8825970.0,21.0,10094.999999999782,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|01:09:20.000,20260128,01:09:20.000,01:09:21.000,AG,AG2606,14960000,29912,29912,14960000,interval_execution_drop,27584.625,9.26625,4,"AG2604,AG2608,AG2602,AG2610",20,469,290.0,27589.0,27521.16167664671,-4.375,-1.586028448818862,63.463323353291344,23.006774010265264,27523.427835051545,61.19716494845488,50.8736,43.13306666665349,56.088323353291344,61.19716494845488,22.185244478927984,detector_event_depth,167.0,68940510.0,167.0,158975.62499999482,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2607|09:17:30.500,20260128,09:17:30.500,,AG,AG2607,44250500,41355,41355,44250500,visible_execution_drop,28804.5,4.4478,5,"AG2604,AG2606,AG2605,AG2608,AG2602",20,105,290.0,28682.0,28749.590909090908,122.5,42.52807721015814,54.9090909090919,19.06267802221594,,,74.59519999999999,77.0604,122.5,122.5,42.52807721015814,detector_event_depth,22.0,9487365.0,22.0,18120.000000000327,trade_recovered_3s,3.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|00:39:18.000,20260128,00:39:18.000,,AG,AG2608,13158000,26268,26268,13158000,visible_execution_drop,27897.0,2.9652,5,"AG2604,AG2606,AG2605,AG2602,AG2610",20,322,290.0,27838.0,27859.933333333334,59.0,21.14922751550346,37.0666666666657,13.286972314824425,,,53.3736,47.91007999998956,53.5,59.0,21.14922751550346,detector_event_depth,15.0,6268485.0,15.0,8339.999999999782,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|01:07:55.500,20260128,01:07:55.500,,AG,AG2608,14875500,29655,29655,14875500,visible_execution_drop,27587.5,2.2239,5,"AG2604,AG2606,AG2605,AG2602,AG2610",20,309,290.0,27523.0,27565.07692307693,64.5,23.38015405527866,22.423076923074404,8.127984385346409,,,53.8736,50.6584,64.5,64.5,23.38015405527866,detector_event_depth,26.0,10750380.0,26.0,8744.999999999018,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|10:06:21.500,20260128,10:06:21.500,,AG,AG2608,47181500,47419,47419,47181500,visible_execution_drop,28778.5,4.4478,5,"AG2604,AG2606,AG2605,AG2602,AG2610",20,371,290.0,28723.0,28754.277777777777,55.5,19.285230293448233,24.222222222222623,8.4167771851287,,,34.5824,32.04080000003698,50.0,55.5,19.285230293448233,detector_event_depth,18.0,7763655.0,18.0,6540.000000000109,trade_recovered_3s,0.5,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|10:50:13.000,20260128,10:50:13.000,,AG,AG2608,49813000,50839,50839,49813000,visible_execution_drop,28940.5,3.7065,4,"AG2604,AG2606,AG2605,AG2602",20,336,290.0,28910.0,28929.1,30.5,10.53886422141981,11.400000000001455,3.939116463088563,,,22.2216,22.2216,25.0,30.5,10.53886422141981,detector_event_depth,20.0,8678730.0,20.0,3420.000000000437,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|14:26:04.000,20260128,14:26:04.000,,AG,AG2608,62764000,62256,62256,62764000,visible_execution_drop,28985.25,3.7065,4,"AG2604,AG2606,AG2602,AG2610",20,402,290.0,28929.0,28961.043478260868,56.25,19.406422231997308,24.20652173913186,8.351324118002038,,,29.651999999999997,30.29503999999064,52.13333333333321,56.25,19.406422231997308,detector_event_depth,23.0,9991560.0,23.0,8351.250000000491,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2610|22:00:13.500,20260128,22:00:13.500,22:00:14.500,AG,AG2610,3613500,7218,7218,3613500,visible_execution_drop,29071.5,9.6369,3,"AG2604,AG2605,AG2602",20,160,290.0,29000.0,29000.0,71.5,24.59453416576372,71.5,24.59453416576372,29049.74418604651,21.75581395348854,64.7344,59.16124444443924,63.5,71.5,24.59453416576372,detector_event_depth,11.0,4785000.0,11.0,11797.5,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AL2608|11:20:56.500,20260128,11:20:56.500,,AL,AL2608,51656500,28445,28445,51656500,visible_execution_drop,25415.0,0.7413,5,"AL2603,AL2604,AL2605,AL2602,AL2606",20,157,290.0,25250.0,25326.5,33.0,64.9222899862286,17.7,34.82195553806807,,,20.0,20.0,33.0,33.0,64.9222899862286,detector_event_depth,40.0,5065300.0,40.0,17700.0,trade_recovered_3s,1.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,IM2602|14:59:29.600,20260128,14:59:29.600,,IM,IM2602,64769600,26143,26143,64769600,visible_execution_drop,8408.899999999998,1.4825999999784252,3,"IM2603,IM2606,IM2609",20,381,290.0,8400.0,8404.32,44.499999999989086,10.584024069733044,22.89999999999054,5.446610139254967,,,31.08240000002339,31.08240000012217,38.1304347825926,44.499999999989086,10.584024069733044,detector_event_depth,20.0,33617280.0,20.0,18319.999999992433,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,LC2609|14:58:14.181,20260128,14:58:14.181,,LC,LC2609,64694181,17965,17965,64695241,visible_execution_drop,166920.0,7.412999999999999,3,"LC2605,LC2607,LC2604",20,105,287.661,165260.0,165853.91812865497,83.0,99.44883776659478,53.3040935672514,63.86783317427678,,,59.8388,62.553999999999995,83.0,83.0,99.44883776659478,detector_event_depth,171.0,28361020.0,172.0,182299.9999999998,trade_recovered_3s,1.06,,0.539,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2602|09:55:03.000,20260128,09:55:03.000,,NI,NI2602,46503000,35253,35253,46503000,visible_execution_drop,142485.0,1.4826,4,"NI2605,NI2604,NI2606,NI2609",20,482,290.0,142240.0,142368.9516129032,24.5,17.19479243429133,11.604838709678734,8.144603789647144,,,20.0,20.0,20.5,24.5,17.19479243429133,detector_event_depth,124.0,17653750.0,124.0,14390.00000000163,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2603|22:13:05.000,20260128,22:13:05.000,,NI,NI2603,4385000,8770,8770,4385000,visible_execution_drop,145935.0,4.447799999999999,5,"NI2602,NI2605,NI2604,NI2606,NI2609",20,575,290.0,145700.0,145824.65465465465,23.5,16.10305958132045,11.034534534535489,7.56126668347928,,,20.0,20.0,23.5,23.5,16.10305958132045,detector_event_depth,333.0,48559610.0,333.0,36745.00000000317,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2603|22:19:29.500,20260128,22:19:29.500,,NI,NI2603,4769500,9539,9539,4769500,visible_execution_drop,145245.0,0.37065,4,"NI2602,NI2605,NI2604,NI2609",20,581,290.0,145000.0,145095.73033707865,24.5,16.86805053530242,14.926966292134605,10.277094765489071,,,20.0,20.0,21.10975609756133,24.5,16.86805053530242,detector_event_depth,267.0,38740560.0,267.0,39854.99999999939,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2603|23:10:14.500,20260128,23:10:14.500,,NI,NI2603,7814500,15629,15629,7814500,visible_execution_drop,143275.0,9.6369,3,"NI2605,NI2606,NI2609",20,561,290.0,143050.0,143104.03225806452,22.5,15.70406560809632,17.09677419354848,11.932838383213038,,,20.0,20.0,18.031565656565363,22.5,15.70406560809632,detector_event_depth,62.0,8872450.0,62.0,10600.000000000058,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2603|23:10:37.500,20260128,23:10:37.500,23:10:38.500,NI,NI2603,7837500,15675,15675,7837500,interval_execution_drop,143045.0,1.4826,3,"NI2602,NI2606,NI2609",20,558,290.0,142850.0,142670.88974854932,19.5,13.632073822922855,37.41102514506783,26.153325977886563,142676.99235344096,36.80076465590391,20.0,20.0,36.85256743362406,36.80076465590391,25.726704642527817,detector_event_depth,517.0,73760850.0,517.0,193415.0000000007,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2603|09:31:40.000,20260128,09:31:40.000,,NI,NI2603,45100000,32552,32552,45100000,visible_execution_drop,143387.5,1.4826,4,"NI2602,NI2605,NI2604,NI2606",20,555,290.0,143170.0,143275.7894736842,21.75,15.16868625228838,11.17105263157864,7.790813447182384,,,20.0,20.0,19.875,21.75,15.16868625228838,detector_event_depth,57.0,8166720.0,57.0,6367.499999999825,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2604|09:22:36.000,20260128,09:22:36.000,,NI,NI2604,44556000,29923,29923,44556000,visible_execution_drop,144075.0,1.4826,3,"NI2602,NI2605,NI2606",20,324,290.0,143850.0,143897.6,22.5,15.616866215512754,17.73999999999942,12.313031407252762,,,20.0,20.0,22.0,22.5,15.616866215512754,detector_event_depth,50.0,7194880.0,50.0,8869.999999999709,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2604|09:32:59.500,20260128,09:32:59.500,09:33:00.500,NI,NI2604,45179500,31163,31163,45180000,"visible_execution_drop,interval_execution_drop",143540.0,0.7413,5,"NI2603,NI2602,NI2605,NI2606,NI2609",20,277,290.0,143230.0,143325.88235294115,31.0,21.59676745158144,21.41176470588253,14.91693235744916,143315.7723577236,22.422764227641164,20.0,20.0,31.0,31.0,21.59676745158144,detector_event_depth,51.0,7309620.0,109.0,10920.000000000087,trade_recovered_3s,1.0,2.0,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2604|09:33:17.000,20260128,09:33:17.000,,NI,NI2604,45197000,31198,31198,45197000,visible_execution_drop,143300.0,6.6716999999999995,5,"NI2603,NI2602,NI2605,NI2606,NI2609",20,286,290.0,143020.0,143139.72972972973,28.0,19.539427773900908,16.027027027026634,11.184247750890885,,,21.6314,20.0,13.916666666667153,28.0,19.539427773900908,detector_event_depth,74.0,10592340.0,74.0,11859.999999999707,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2605|09:19:36.500,20260128,09:19:36.500,,NI,NI2605,44376500,30472,30472,44384000,visible_execution_drop,144480.0,2.9652,5,"NI2603,NI2602,NI2604,NI2606,NI2609",20,503,290.0,144190.0,144332.74509803922,29.0,20.071982281284605,14.725490196078317,10.192061320652211,,,20.0,20.0,26.5,29.0,20.071982281284605,detector_event_depth,51.0,7360970.0,630.0,7509.999999999942,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2605|09:21:43.500,20260128,09:21:43.500,,NI,NI2605,44503500,30726,30726,44503500,visible_execution_drop,144420.0,0.7413,5,"NI2603,NI2602,NI2604,NI2606,NI2609",20,525,290.0,144220.0,144289.43396226416,20.0,13.848497438027977,13.056603773584357,9.040717195391467,,,20.0,20.0,20.0,20.0,13.848497438027977,detector_event_depth,53.0,7647340.0,53.0,6919.999999999709,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2605|09:21:53.000,20260128,09:21:53.000,,NI,NI2605,44513000,30745,30745,44513000,visible_execution_drop,144460.0,0.0,5,"NI2603,NI2602,NI2604,NI2606,NI2609",20,520,290.0,144240.0,144295.49019607843,22.0,15.229129170704695,16.450980392156634,11.387913880767432,,,20.0,20.0,21.25,22.0,15.229129170704695,detector_event_depth,51.0,7359070.0,51.0,8389.999999999884,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2605|09:27:28.500,20260128,09:27:28.500,09:27:29.500,NI,NI2605,44848500,31416,31416,44850000,visible_execution_drop,144405.0,1.4826,5,"NI2603,NI2602,NI2604,NI2606,NI2609",20,470,290.0,144100.0,144205.0,30.5,21.121152314670542,20.0,13.84993594404626,144223.39285714287,18.16071428571304,20.0,20.0,30.5,30.5,21.121152314670542,detector_event_depth,50.0,7210250.0,185.0,10000.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2602|21:47:48.500,20260128,21:47:48.500,,SN,SN2602,2868500,5726,5726,2868500,visible_execution_drop,456020.0,3.7065,5,"SN2603,SN2604,SN2605,SN2606,SN2607",20,253,290.0,455010.0,455032.5,101.0,22.14815139686856,98.75,21.654751984562083,,,77.59519999999999,72.1648,94.5,101.0,22.14815139686856,detector_event_depth,4.0,1820130.0,4.0,3950.0,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2602|09:10:31.500,20260128,09:10:31.500,,SN,SN2602,43831500,29791,29791,43831500,visible_execution_drop,440135.0,8.895599999999998,5,"SN2603,SN2604,SN2605,SN2606,SN2607",20,155,290.0,439030.0,439591.25,110.5,25.105933406795643,54.375,12.35416406329876,,,97.032,91.1016,96.5,110.5,25.105933406795643,detector_event_depth,8.0,3516730.0,8.0,4350.0,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2603|22:05:57.500,20260128,22:05:57.500,22:05:58.500,SN,SN2603,3957500,7915,7915,3957500,interval_execution_drop,454980.0,6.6716999999999995,4,"SN2604,SN2602,SN2606,SN2607",20,495,290.0,454900.0,454627.265625,8.0,1.7583190469910766,35.2734375,7.752744626137412,454435.3872053872,54.46127946127672,41.0128,32.755085714303775,24.082648026314565,54.46127946127672,11.970038125033346,detector_event_depth,128.0,58192290.0,128.0,45150.0,trade_recovered_3s,,2.0,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2603|22:06:03.500,20260128,22:06:03.500,,SN,SN2603,3963500,7927,7927,3963500,visible_execution_drop,452995.0,9.6369,4,"SN2604,SN2605,SN2602,SN2606",20,495,290.0,452500.0,452808.64864864864,49.5,10.927272927957262,18.63513513513608,4.113761771131266,,,41.0128,33.438933333308384,37.125,49.5,10.927272927957262,detector_event_depth,74.0,33507840.0,74.0,13790.000000000698,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2603|22:06:21.000,20260128,22:06:21.000,22:06:22.000,SN,SN2603,3981000,7962,7962,3981000,"visible_execution_drop,interval_execution_drop",450040.0,1.4826,3,"SN2604,SN2605,SN2606",20,482,290.0,449480.0,449310.4545454546,56.0,12.443338369922676,72.95454545454704,16.210680262764875,449253.4439834025,78.65560165974894,44.227999999999994,34.06411111110279,34.329545454547045,78.65560165974894,17.477469038251918,detector_event_depth,44.0,19769660.0,44.0,32100.0000000007,trade_recovered_3s,0.5,2.0,1.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2603|22:37:53.000,20260128,22:37:53.000,,SN,SN2603,5873000,11746,11746,5873000,visible_execution_drop,443695.0,7.78365,4,"SN2604,SN2605,SN2606,SN2607",20,354,290.0,442820.0,443225.0,87.5,19.72075412163761,47.0,10.592862213908202,,,64.19959999999999,54.78736000001479,87.5,87.5,19.72075412163761,detector_event_depth,54.0,23934150.0,54.0,25380.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2603|22:59:42.000,20260128,22:59:42.000,22:59:43.000,SN,SN2603,7182000,14364,14364,7182000,interval_execution_drop,438635.0,4.447799999999999,3,"SN2604,SN2605,SN2606",20,396,290.0,438280.0,438042.8985507246,35.5,8.093289409189873,59.210144927538934,13.498727855173192,438060.3501945525,57.464980544749416,67.7344,56.38971692307804,52.411608342174446,57.464980544749416,13.100865308228803,detector_event_depth,138.0,60449920.0,138.0,81710.00000000373,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2603|23:01:02.500,20260128,23:01:02.500,,SN,SN2603,7262500,14525,14525,7262500,visible_execution_drop,437740.0,5.9304,5,"SN2604,SN2605,SN2602,SN2606,SN2607",20,378,290.0,437000.0,437218.275862069,74.0,16.905012107643806,52.17241379310144,11.918584957532198,,,72.6648,56.05134666666569,46.577586206895646,74.0,16.905012107643806,detector_event_depth,58.0,25358660.0,58.0,30259.999999998836,trade_recovered_3s,0.5,,1.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2603|23:01:14.000,20260128,23:01:14.000,23:01:15.000,SN,SN2603,7274000,14548,14548,7274000,"visible_execution_drop,interval_execution_drop",435965.0,8.1543,3,"SN2605,SN2606,SN2607",20,379,290.0,435000.0,435221.1666666667,96.5,22.134804399435737,74.3833333333314,17.061767190790864,435097.40566037735,86.75943396226504,73.1648,59.15842424243957,73.25,96.5,22.134804399435737,detector_event_depth,60.0,26113270.0,60.0,44629.99999999883,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2603|23:23:19.000,20260128,23:23:19.000,23:23:20.000,SN,SN2603,8599000,17198,17198,8599000,"visible_execution_drop,interval_execution_drop",433830.0,9.6369,5,"SN2604,SN2605,SN2602,SN2606,SN2607",20,417,290.0,433000.0,433317.2340425532,83.0,19.131918032409008,51.27659574468271,11.81951357552099,433214.39024390245,61.56097560975468,58.303999999999995,48.53919999997699,77.05,83.0,19.131918032409008,detector_event_depth,47.0,20365910.0,47.0,24100.000000000873,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2603|23:34:51.000,20260128,23:34:51.000,,SN,SN2603,9291000,18582,18582,9291000,visible_execution_drop,437315.0,2.9652,5,"SN2604,SN2605,SN2602,SN2606,SN2607",20,445,290.0,436510.0,437012.38095238095,80.5,18.407783862890593,30.261904761905317,6.919932945795437,,,68.44959999999999,53.8736,80.5,80.5,18.407783862890593,detector_event_depth,42.0,18354520.0,42.0,12710.000000000233,trade_recovered_3s,0.5,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2603|09:30:03.500,20260128,09:30:03.500,,SN,SN2603,45003500,32396,32396,45003500,visible_execution_drop,442282.5,5.559749999999999,5,"SN2604,SN2605,SN2602,SN2606,SN2607",20,385,290.0,441740.0,442133.3333333333,54.25,12.26591601521652,14.916666666668608,3.3726558628633523,,,51.9084,42.16976,54.25,54.25,12.26591601521652,detector_event_depth,15.0,6632000.0,15.0,2237.500000000291,trade_recovered_3s,0.5,,0.5,
